1.190534038849425214e+00,2.265058834319845782e-01,3.207445629747758820e-01,1.237804044619226662e+00,-1.343082352315724468e-02,-1.767403159962567180e-02,-8.540351322105421694e-02
1.190454467280996909e+00,2.423765668395313488e-01,3.189267542274051848e-01,1.237871906508618780e+00,-2.874601664855173933e-02,-5.133575718255907472e-02,-8.528587250109448403e-02
1.190388483933692676e+00,2.530933960999409704e-01,3.164998959632442377e-01,1.237917841908688921e+00,4.690753682799523455e-02,-1.812080548597235288e-02,-8.442708476314506050e-02
1.190261208294381090e+00,2.706578830801435465e-01,3.063419024274669500e-01,1.238009400938292925e+00,-3.024896824994942335e-02,-6.027797529853063524e-02,-8.461954873464062887e-02
1.190226003658673370e+00,2.776153067676018216e-01,3.043419342793277083e-01,1.238032154636572235e+00,2.122519807705609829e-02,-3.746560179851968903e-02,-8.545338980296882103e-02
1.190202073510126635e+00,2.754459029339618170e-01,2.919832917601087319e-01,1.238075525728862925e+00,-1.351718811022128465e-02,-6.471237529452825024e-04,-8.516184278248853379e-02
1.190255213578050419e+00,2.705030818542356608e-01,3.015788275511794847e-01,1.238028377476189990e+00,8.781033415312850671e-03,-3.831645453207340596e-02,-8.521826541843056935e-02
1.190336243613585809e+00,2.580752752818781803e-01,3.106044438721093370e-01,1.237959450999669864e+00,3.585515533511513669e-02,-9.452511817309260447e-03,-8.481306485240169835e-02
1.190323926726359893e+00,2.616597626990130321e-01,3.125241818616144585e-01,1.237960515737667855e+00,-2.869216388466990300e-03,-4.545409494110580484e-02,-8.482214518486198840e-02
1.190381818518334134e+00,2.553324580382610454e-01,3.187076049442593151e-01,1.237914012442744793e+00,4.365018001316565976e-02,-2.395978733125324681e-02,-8.556183021513165399e-02
